Tipo;Colonia;Habitaciones;Area;Valor
Conjunto Comercial/Sala;Condesa;0;115;17150.0
Departamento;Lomas de Chapultepec;4;509;87500.0
Departamento;Polanco;3;105;18200.0
Departamento;Lomas de Chapultepec;3;155;29750.0
Departamento;Condesa;1;105;19810.0
Conjunto Comercial/Sala;Centro Histórico;0;33;2100.0
Departamento;Santa Fe;4;360;77000.0
Departamento;Coyoacán;4;360;70000.0
Departamento;Santa Fe;4;250;15750.0
Departamento;Condesa;2;77;9100.0
Cochera/Estacionamiento;Centro Histórico;0;19;1400.0
Departamento;Bosques de las Lomas;2;100;12600.0
Departamento;Napoles;2;75;9800.0
Conjunto Comercial/Sala;Centro Histórico;0;37;4200.0
Departamento;Tepalcatlalpan;2;49;3150.0
Departamento;Narvarte;2;65;5250.0
Departamento;Condesa;3;140;12250.0
Departamento;Condesa;3;200;21000.0
Tienda/Salón;Centro Histórico;0;35;14000.0
Departamento;Roma;3;115;15400.0
Departamento;Santa Fe;4;260;38500.0
Conjunto Comercial/Sala;Coyoacán;0;360;340200.0
Casa Comercial;Roma;0;261;70000.0
Departamento;Roma;3;102;19600.0
Casa de Condominio;Santa Fe;4;943;101500.0
Tienda/Salón;Santa Fe;0;80;14000.0
Tienda/Salón;Santa Fe;0;84;5600.0
Casa de Condominio;Santa Fe;4;650;52465.0
Conjunto Comercial/Sala;Centro Histórico;0;41;1400.0
Departamento;Condesa;3;140;15750.0
Tienda/Salón;Narvarte;0;180;47250.0
Conjunto Comercial/Sala;Centro Histórico;0;219;80500.0
Departamento;Bosques de las Lomas;2;70;6300.0
Galpón/Depósito/Almacén;San Juan Xalpa;0;3700;70000.0
Departamento;Narvarte;3;110;9800.0
Conjunto Comercial/Sala;Santa Fe;0;690;168000.0
Departamento;Santa Fe;4;230;52500.0
Casa Comercial;San Miguel Chapultepec;0;213;17325.0
Conjunto Comercial/Sala;Santa Fe;0;427;31181.5
Departamento;Santa Fe;2;70;5250.0
Conjunto Comercial/Sala;Santa Fe;0;87;14000.0
Departamento;Santa Fe;3;210;15750.0
Tienda en Centro Comercial;Potrero de San Bernardino;1;24;1575.0
Departamento;Coyoacán;4;370;105000.0
Conjunto Comercial/Sala;Centro Histórico;0;25;3150.0
Departamento;Roma;2;83;15820.0
Departamento;Condesa;2;90;14000.0
Casa de Condominio;Santa Fe;4;800;24531.5
Conjunto Comercial/Sala;Santa Fe;0;574;227500.0
Departamento;Condesa;2;80;11200.0
Casa Comercial;Lomas de Chapultepec;0;50;140000.0
Departamento;Napoles;3;130;11200.0
Departamento;Santa Fe;2;90;8750.0
Conjunto Comercial/Sala;Santa Fe;0;33;8750.0
Departamento;San Pedro de los Pinos;2;90;10500.0
Conjunto Comercial/Sala;Centro Histórico;0;240;38500.0
Conjunto Comercial/Sala;Santa Fe;0;33;2450.0
Conjunto Comercial/Sala;Roma;0;134;35000.0
Departamento;Bosques de Aragón;3;190;56000.0
Departamento;Napoles;1;40;9100.0
Departamento;Lomas de Chapultepec;3;140;26250.0
Departamento;Santa Fe;1;50;22050.0
Conjunto Comercial/Sala;Centro Histórico;0;350;49000.0
Departamento;Condesa;3;151;12250.0
Tienda/Salón;Coyoacán;0;1400;805000.0
Departamento;Santa Fe;2;55;4900.0
Departamento;Álvaro Obregón;1;60;2800.0
Departamento;Santa Fe;2;90;4900.0
Departamento;Del Valle;3;106;12950.0
Departamento;Santa Fe;4;175;38500.0
Departamento;San Miguel Chapultepec;3;95;5600.0
Departamento;Santa Fe;4;278;35000.0
Conjunto Comercial/Sala;Bosques de las Lomas;0;47;12950.0
Conjunto Comercial/Sala;Santa Fe;0;350;70000.0
Conjunto Comercial/Sala;Lomas de Chapultepec;0;167;87500.0
Conjunto Comercial/Sala;Centro Histórico;0;100;10500.0
Departamento;Roma;2;85;8400.0
Departamento;Nativitas;2;69;3850.0
Departamento;Roma;2;92;7700.0
Departamento;Condesa;3;100;7000.0
Conjunto Comercial/Sala;Condesa;0;30;3500.0
Departamento;Santa Fe;1;67;5600.0
Departamento;Santa Fe;3;150;8050.0
Departamento;San Gregorio Atlapulco;2;70;2800.0
Departamento;Lomas de Chapultepec;5;350;31500.0
Departamento;Roma;1;24;5250.0
Conjunto Comercial/Sala;Santa Fe;0;108;17150.0
Departamento;Polanco;3;250;28000.0
Conjunto Comercial/Sala;Centro Histórico;0;460;140000.0
Departamento;Santa Fe;4;340;15750.0
Departamento;Coyoacán;2;215;24500.0
Departamento;Condesa;2;140;23800.0
Conjunto Comercial/Sala;Centro Histórico;0;424;133843.5
Conjunto Comercial/Sala;Centro Histórico;0;80;4200.0
Tienda/Salón;Santa Fe;0;111;70000.0
Conjunto Comercial/Sala;Centro Histórico;0;40;1575.0
Departamento;Roma Norte;1;99;3500.0
Departamento;El Rosedal;3;65;1925.0
Conjunto Comercial/Sala;Condesa;0;32;3150.0
Departamento;Bosques de las Lomas;4;250;25550.0
Departamento;Santa Fe;2;83;5600.0
Departamento;Centro Histórico;1;56;6650.0
Departamento;Coyoacán;3;150;22050.0
Departamento;Coyoacán;3;126;21000.0
Galpón/Depósito/Almacén;La Merced;0;365;8750.0
Departamento;Santa Fe;1;186;12250.0
Departamento;Santa Fe;4;300;28000.0
Departamento;Napoles;3;185;21700.0
Departamento;Napoles;1;26;3850.0
Departamento;Condesa;3;130;11200.0
Conjunto Comercial/Sala;Villa de Guadalupe;0;19;1330.0
Departamento en Hotel;Lomas de Chapultepec;1;56;15750.0
Conjunto Comercial/Sala;Centro Histórico;0;200;28000.0
Casa;San Pedro de los Pinos;3;300;40250.0
Departamento;Santa Fe;1;70;7700.0
Departamento;San Andrés Tetepilco;2;80;4200.0
Cocineta;Condesa;1;25;2450.0
Departamento;Arboledas;3;60;5600.0
Conjunto Comercial/Sala;Casa Blanca;0;22;1925.0
Departamento;Condesa;4;50;15750.0
Departamento;Condesa;7;600;63000.0
Tienda/Salón;Santa Fe;0;900;280000.0
Conjunto Comercial/Sala;Roma;0;444;178983.0
Tienda/Salón;Narvarte;0;62;28700.0
Departamento;Lomas de Chapultepec;2;90;31500.0
Tienda/Salón;Condesa;0;30;4200.0
Tienda/Salón;Santa Fe;0;324;87500.0
Tienda en Centro Comercial;Santa Fe;0;120;28000.0
Departamento;Condesa;3;107;11200.0
Departamento;Santa Fe;4;149;14700.0
Departamento;Condesa;4;389;41300.0
Conjunto Comercial/Sala;Centro Histórico;0;36;1750.0
Departamento;Peralvillo;2;69;4900.0
Casa;Zacatenco;1;60;3150.0
Departamento;Coyoacán;3;140;17500.0
Departamento;Vallejo;2;44;4200.0
Edificio Completo;Santa Fe;0;6049;1693797.0
Departamento;Condesa;3;115;10500.0
Departamento en Hotel;Condesa;1;65;7350.0
Departamento;Del Valle;1;45;2450.0
Departamento;Napoles;4;175;12950.0
Departamento;Lomas de Chapultepec;2;75;13650.0
Conjunto Comercial/Sala;Centro Histórico;0;1140;219450.0
Departamento;San Felipe de Jesús;2;43;2800.0
Departamento;Coyoacán;1;80;13300.0
Departamento;Santa Fe;1;30;6300.0
Departamento;Del Valle;2;115;13300.0
Departamento;Santa Fe;2;80;5600.0
Conjunto Comercial/Sala;Centro Histórico;0;340;53700.5
Departamento;Condesa;1;45;5250.0
Departamento;Peralvillo;2;46;3150.0
Tienda/Salón;Reforma Política;0;110;9975.0
Departamento;La Condesa;2;55;7700.0
Departamento;San Pedro de los Pinos;2;70;5180.0
Departamento;Narvarte;2;60;6650.0
Conjunto Comercial/Sala;Centro Histórico;0;110;4200.0
Departamento;Polanco;2;130;14000.0
Departamento;Santa Fe;3;106;11550.0
Conjunto Comercial/Sala;Centro Histórico;0;23;2800.0
Departamento en Hotel;Santa Fe;2;144;19502.0
Departamento;Lomas de Chapultepec;2;162;28000.0
Conjunto Comercial/Sala;Centro Histórico;0;33;2450.0
Departamento;Condesa;3;113;14000.0
Departamento;Peralvillo;2;48;2450.0
Departamento;Bosques de las Lomas;4;250;21700.0
Departamento;Santa Fe;4;370;28000.0
Tienda/Salón;Centro Histórico;0;600;63000.0
Departamento;Coyoacán;2;100;22750.0
Departamento;Santa Fe;1;70;8050.0
Departamento;San Rafael;1;69;5250.0
Departamento;Nativitas;3;56;4200.0
Departamento;Santa Fe;3;117;15750.0
Departamento;Narvarte;2;72;6300.0
Departamento;Santa Fe;5;403;70000.0
Departamento;Santa Fe;4;170;42000.0
Departamento en Hotel;Coyoacán;2;95;12600.0
Conjunto Comercial/Sala;Santa Fe;0;30;5600.0
Conjunto Comercial/Sala;Villa de Cortés;0;2400;588000.0
Casa Comercial;Roma;4;216;63000.0
Tienda/Salón;Santa Fe;0;42;11550.0
Departamento;Roma;2;75;6300.0
Departamento;Narvarte;5;220;11200.0
Departamento;San Pedro de los Pinos;2;90;8400.0
Conjunto Comercial/Sala;Centro Histórico;0;37;1750.0
Departamento;Lomas de Chapultepec;2;100;12250.0
Departamento;Coyoacán;3;120;20300.0
Conjunto Comercial/Sala;Centro Histórico;0;369;38850.0
Casa de Condominio;Santa Fe;4;650;56000.0
Departamento;Lomas de Chapultepec;3;340;35000.0
Departamento;Condesa;3;130;19250.0
Conjunto Comercial/Sala;Santa Fe;0;32;8750.0
Departamento;Santa Fe;2;83;5250.0
Conjunto Comercial/Sala;Coyoacán;0;80;22750.0
Conjunto Comercial/Sala;Santa Fe;0;51;4725.0
Conjunto Comercial/Sala;Centro Histórico;0;30;2275.0
Conjunto Comercial/Sala;Casa Blanca;0;22;2450.0
Conjunto Comercial/Sala;Centro Histórico;0;360;38500.0
Conjunto Comercial/Sala;Santa Fe;0;34;4550.0
Departamento;Condesa;1;50;5600.0
Departamento;Narvarte;3;110;8400.0
Casa de Condominio;Santa Fe;4;700;105000.0
Departamento;Polanco;2;86;14000.0
Casa;Del Valle;5;300;24500.0
Departamento;Santa Fe;3;146;20650.0
Departamento;Polanco;2;90;6300.0
Departamento;San Miguel Chapultepec;2;84;5600.0
Departamento;Coyoacán;2;100;17500.0
Cocineta;Roma;1;25;7000.0
Departamento;Narvarte;1;45;4200.0
Departamento;Santa Fe;2;64;8400.0
Departamento;Santa Fe;5;300;25725.0
Departamento;Condesa;4;240;31500.0
Departamento;Condesa;3;120;14700.0
Casa de Condominio;Santa Fe;4;600;59500.0
Departamento;Santa Fe;2;80;10500.0
Tienda/Salón;Condesa;0;130;52500.0
Departamento;Polanco;1;37;9450.0
Departamento;Bosques de las Lomas;2;152;21000.0
Departamento;Coyoacán;2;110;45500.0
Departamento;Roma Norte;2;63;5250.0
Departamento;Villa Coapa;2;50;3500.0
Conjunto Comercial/Sala;Centro Histórico;0;156;36750.0
Departamento;Narvarte;1;24;3500.0
Departamento;Lomas de Chapultepec;4;184;42000.0
Departamento;Lomas de Chapultepec;3;150;23450.0
Departamento en Hotel;Lomas de Chapultepec;2;62;22750.0
Casa;Coyoacán;3;120;19600.0
Departamento;Condesa;1;29;5600.0
Departamento;Juárez;1;20;4200.0
Departamento;Condesa;3;90;8050.0
Departamento;San Pedro de los Pinos;2;80;5600.0
Departamento;Condesa;2;76;4550.0
Departamento;Santa Fe;3;147;17500.0
Conjunto Comercial/Sala;Centro Histórico;0;21;3150.0
Departamento;Centro Histórico;1;36;3150.0
Tienda/Salón;Condesa;0;40;14000.0
Conjunto Comercial/Sala;Narvarte;0;21;3850.0
Departamento;Condesa;2;80;5600.0
Conjunto Comercial/Sala;Centro Histórico;1;27;2450.0
Casa de Condominio;Santa Fe;6;1100;70000.0
Departamento;Narvarte;1;41;7000.0
Tienda/Salón;Coyoacán;0;40;8750.0
Departamento en Hotel;Lomas de Chapultepec;2;78;21000.0
Conjunto Comercial/Sala;Narvarte;0;29;3850.0
Departamento;Lomas de Chapultepec;3;159;22750.0
Departamento;Casa Blanca;3;65;4200.0
Departamento;Condesa;4;220;15750.0
Departamento;Santa Fe;4;215;17150.0
Departamento;Santa Fe;2;108;11900.0
Departamento;Condesa;1;42;5250.0
Casa Comercial;Roma;0;400;52500.0
Tienda/Salón;Condesa;0;58;10325.0
Departamento;Lomas de Chapultepec;3;100;19950.0
Departamento;Santa Fe;3;98;11375.0
Departamento;Santa Fe;1;65;7000.0
Cocineta;Napoles;1;25;4200.0
Conjunto Comercial/Sala;Centro Histórico;0;70;13300.0
Casa de Condominio;Santa Fe;4;600;105000.0
Departamento;Coyoacán;4;210;35000.0
Departamento;Santa Fe;2;68;9800.0
Departamento;Tlalpan;2;100;16152.5
Departamento;Roma;2;67;10500.0
Departamento;San Miguel Chapultepec;2;83;5600.0
Departamento;Narvarte;2;73;4900.0
Departamento;Villa de Guadalupe;3;161;9100.0
Departamento;Condesa;3;140;17500.0
Departamento;Narvarte;3;80;4900.0
Departamento en Hotel;Roma;1;39;9450.0
Departamento;Condesa;4;180;15750.0
Cochera/Estacionamiento;Centro Histórico;0;0;315.0
Cocineta;Coyoacán;1;30;4550.0
Conjunto Comercial/Sala;Santa Fe;0;44;8750.0
Conjunto Comercial/Sala;Santa Fe;0;36;4550.0
Departamento;Coyoacán;3;137;28000.0
Departamento;San Miguel Chapultepec;2;72;4550.0
Departamento;Roma;2;67;10500.0
Tienda/Salón;Roma;0;463;116826.5
Departamento;Roma;4;120;11200.0
Conjunto Comercial/Sala;Centro Histórico;0;150;15750.0
Edificio Completo;Nativitas;4;450;31500.0
Departamento;Lomas de Chapultepec;3;150;35000.0
Departamento;Santa Fe;2;79;4725.0
Galpón/Depósito/Almacén;Santa Marta Acatitla;0;2000;70000.0
Departamento;Santa Fe;3;101;9450.0
Departamento;San Miguel Chapultepec;3;90;9100.0
Departamento;Lomas de Chapultepec;4;250;59500.0
Tienda en Centro Comercial;Santa Fe;0;35;3850.0
Departamento;Lomas de Chapultepec;3;203;35000.0
Departamento;Santa Fe;3;104;9100.0
Conjunto Comercial/Sala;Centro Histórico;0;677;142187.5
Departamento;Nueva Santa María;2;60;2800.0
Departamento;Centro Histórico;1;35;3325.0
Conjunto Comercial/Sala;Centro Histórico;0;100;10500.0
Departamento;Del Valle;2;83;9450.0
Departamento;Del Valle;3;134;12600.0
Departamento;Santa Fe;3;120;19250.0
Departamento;Condesa;4;200;35000.0
Conjunto Comercial/Sala;Centro Histórico;0;113;13300.0
Departamento;Bosques de las Lomas;2;172;22750.0
Conjunto Comercial/Sala;Narvarte;0;40;3115.0
Departamento en Hotel;Santa Fe;1;53;5250.0
Departamento;Coyoacán;2;76;19250.0
Cocineta;Centro Histórico;0;34;3255.0
Conjunto Comercial/Sala;Santa Fe;0;68;14448.0
Conjunto Comercial/Sala;Santa Fe;0;214;42000.0
Departamento;Condesa;2;76;10500.0
Departamento;San Miguel Chapultepec;1;60;4550.0
Tienda/Salón;Centro Histórico;0;429;122500.0
Departamento;Santa Fe;4;243;28000.0
Conjunto Comercial/Sala;Centro Histórico;0;66;7000.0
Departamento;Bosques de las Lomas;3;130;23100.0
Departamento;Lomas de Chapultepec;3;170;52500.0
Departamento;Lomas de Chapultepec;0;15;350.0
Tienda/Salón;Santa Fe;0;100;14000.0
Tienda/Salón;El Rodeo;0;40;2800.0
Departamento;Condesa;3;130;15750.0
Departamento;Condesa;4;390;24500.0
Tienda/Salón;Centro Histórico;0;20;1750.0
Cocineta;Condesa;1;30;8750.0
Casa;San Ángel;5;330;28000.0
Departamento;Roma;2;102;9100.0
Conjunto Comercial/Sala;Santa Fe;0;35;4900.0
Departamento;Coyoacán;3;114;12250.0
Galpón/Depósito/Almacén;San Antonio Tecomitl;0;10700;133000.0
Departamento;Bosques de las Lomas;4;255;29750.0
Departamento;Santa Fe;1;36;5425.0
Departamento;Condesa;2;90;10500.0
Conjunto Comercial/Sala;Centro Histórico;0;677;142170.0
Conjunto Comercial/Sala;Centro Histórico;0;35;3150.0
Departamento;Santa Fe;4;185;36750.0
Conjunto Comercial/Sala;Coyoacán;0;45;15750.0
Casa Comercial;Roma;22;432;105000.0
Conjunto Comercial/Sala;Narvarte;0;30;3500.0
Conjunto Comercial/Sala;Centro Histórico;0;253;63000.0
Departamento;Coyoacán;3;180;26250.0
Departamento;Condesa;4;354;42000.0
Galpón/Depósito/Almacén;San Juan Xalpa;0;13500;164500.0
Tienda/Salón;Centro Histórico;0;340;35000.0
Departamento;Polanco;3;110;14700.0
Conjunto Comercial/Sala;Coyoacán;0;25;4550.0
Departamento;Bosques de las Lomas;4;348;45500.0
Conjunto Comercial/Sala;Santa Fe;0;44;5250.0
Departamento;El Contadero;3;136;9100.0
Departamento;Narvarte;2;81;5600.0
Departamento;Condesa;2;50;8400.0
Departamento;Iztacalco;2;50;2975.0
Conjunto Comercial/Sala;Centro Histórico;0;39;4375.0
Departamento en Hotel;Coyoacán;2;73;19250.0
Departamento;El Contadero;3;100;5950.0
Departamento;Narvarte;3;125;4200.0
Casa de Vecindad;Arboledas;3;105;5250.0
Tienda en Centro Comercial;Coyoacán;0;45;11200.0
Departamento;Condesa;1;33;10500.0
Departamento;Santa Fe;3;255;28000.0
Departamento;Santa Fe;2;68;5950.0
Departamento;Narvarte;2;74;5250.0
Conjunto Comercial/Sala;Centro Histórico;0;254;12250.0
Departamento;Condesa;2;75;8050.0
Conjunto Comercial/Sala;Centro Histórico;0;571;87500.0
Conjunto Comercial/Sala;Villa de Guadalupe;0;17;1225.0
Departamento;Del Valle;2;73;7350.0
Tienda/Salón;Coyoacán;0;78;63000.0
Tienda en Centro Comercial;Santa Fe;0;14;4200.0
Departamento;Coyoacán;3;90;17500.0
Casa de Condominio;Santa Fe;5;250;24500.0
Departamento;Coyoacán;2;80;10500.0
Tienda en Centro Comercial;Santa Fe;0;77;
Departamento;Condesa;3;250;33250.0
Departamento;Del Valle;2;86;9100.0
Departamento;Lomas de Chapultepec;3;90;11200.0
Departamento;Condesa;1;46;9800.0
Conjunto Comercial/Sala;Santa Fe;0;120;17150.0
Conjunto Comercial/Sala;Centro Histórico;0;180;12250.0
Departamento;Condesa;3;106;12250.0
Departamento;Del Valle;3;87;9800.0
Departamento;Condesa;2;44;8750.0
Conjunto Comercial/Sala;Santa Fe;0;58;6650.0
Departamento;Condesa;1;40;15750.0
Departamento;Condesa;3;110;10500.0
Conjunto Comercial/Sala;Centro Histórico;0;160;38500.0
Tienda/Salón;Narvarte;0;55;13650.0
Conjunto Comercial/Sala;Centro Histórico;0;30;2100.0
Departamento;Santa Fe;2;80;7700.0
Conjunto Comercial/Sala;Roma;0;180;23800.0
Departamento;Narvarte;4;196;15750.0
Departamento;Peralvillo;2;63;4550.0
Departamento;Coyoacán;4;306;63000.0
Conjunto Comercial/Sala;Centro Histórico;0;956;267834.0
Departamento;Santa Fe;1;68;12250.0
Casa de Condominio;Santa Fe;5;679;70000.0
Departamento;Condesa;4;240;15750.0
Departamento;Coyoacán;3;292;27650.0
Departamento;Santa Fe;4;300;15750.0
Departamento;Narvarte;2;64;5775.0
Departamento;Condesa;2;50;7350.0
Departamento;Condesa;3;300;35000.0
Conjunto Comercial/Sala;Centro Histórico;0;94;19250.0
Departamento;Coyoacán;2;78;11550.0
Departamento;Narvarte;3;129;5950.0
Conjunto Comercial/Sala;Santa Fe;0;44;6300.0
Departamento;Santa Fe;2;78;17500.0
Conjunto Comercial/Sala;Centro Histórico;0;180;12250.0
Departamento;Condesa;2;106;8750.0
Departamento;Santa Fe;3;100;15750.0
Conjunto Comercial/Sala;Centro Histórico;0;31;2800.0
Departamento;Condesa;2;83;9450.0
Conjunto Comercial/Sala;Centro Histórico;0;191;33950.0
Conjunto Comercial/Sala;Santa Fe;0;55;7000.0
Galpón/Depósito/Almacén;Loma Bonita;0;3000;245000.0
Conjunto Comercial/Sala;Centro Histórico;0;270;24500.0
Conjunto Comercial/Sala;Centro Histórico;0;940;246750.0
Casa de Condominio;Santa Fe;4;350;35000.0
Cocineta;Centro Histórico;1;34;2800.0
Departamento;Condesa;1;55;10500.0
Conjunto Comercial/Sala;Centro Histórico;0;681;94500.0
Conjunto Comercial/Sala;Centro Histórico;0;340;73150.0
Tienda/Salón;Santa Fe;0;100;28000.0
Conjunto Comercial/Sala;Centro Histórico;0;952;227500.0
Conjunto Comercial/Sala;Santa Fe;0;127;23800.0
Departamento;Santa Fe;4;215;47950.0
Casa de Condominio;Santa Fe;5;1200;45500.0
Departamento;Condesa;2;90;8050.0
Conjunto Comercial/Sala;Centro Histórico;0;260;24500.0
Departamento;Lomas de Chapultepec;3;130;14875.0
Departamento;Nativitas;2;68;3500.0
Conjunto Comercial/Sala;Santa Fe;0;30;3850.0
Conjunto Comercial/Sala;Centro Histórico;0;540;170257.5
Departamento;Narvarte;2;70;5600.0
Departamento;Condesa;4;145;12250.0
Conjunto Comercial/Sala;Centro Histórico;0;260;43050.0
Conjunto Comercial/Sala;Centro Histórico;0;27;3150.0
Departamento;Napoles;2;130;10500.0
Conjunto Comercial/Sala;Centro Histórico;0;696;329052.5
Conjunto Comercial/Sala;Polanco;0;29;6300.0
Departamento;Condesa;1;40;5950.0
Departamento;Bosques de las Lomas;3;380;87500.0
Departamento;Santa Fe;2;74;8400.0
Conjunto Comercial/Sala;Centro Histórico;0;406;87500.0
Departamento;Narvarte;3;91;6650.0
Departamento;Roma;2;80;13650.0
Tienda/Salón;Santa Fe;0;54;5600.0
Conjunto Comercial/Sala;Centro Histórico;0;30;2450.0
Tienda en Centro Comercial;Santa Fe;0;80;10465.0
Departamento;Condesa;1;40;5250.0
Departamento;Santa Fe;2;73;3850.0
Departamento;Bosques de las Lomas;3;100;12600.0
Casa de Condominio;Santa Fe;4;560;52500.0
Cocineta;Juárez;0;26;3850.0
Departamento;Condesa;2;63;10850.0
Departamento;Santa Fe;3;327;26250.0
Departamento;Condesa;2;70;8575.0
Departamento;Lomas de Chapultepec;4;240;35000.0
Departamento;Condesa;1;45;7000.0
Conjunto Comercial/Sala;Centro Histórico;0;72;7000.0
Departamento;Napoles;1;38;4550.0
Conjunto Comercial/Sala;Centro Histórico;0;40;1750.0
Casa;Lindavista Sur;1;60;2975.0
Departamento;Nativitas;2;80;8050.0
Departamento en Hotel;Lomas de Chapultepec;2;68;24500.0
Departamento;Condesa;2;77;8750.0
Departamento;La Florida;1;50;4550.0
Departamento;Condesa;1;36;5600.0
Departamento;Condesa;2;100;11900.0
Conjunto Comercial/Sala;Santa Fe;0;50;5600.0
Departamento;Juárez;1;39;5600.0
Departamento;Narvarte;3;149;9800.0
Departamento;Lomas de Chapultepec;1;50;12250.0
Tienda/Salón;Coyoacán;0;35;14700.0
Departamento;Roma;2;69;7700.0
Departamento;Lomas de Chapultepec;2;80;11200.0
Tienda/Salón;San Antonio Tecomitl;0;800;14000.0
Conjunto Comercial/Sala;Centro Histórico;0;137;31500.0
Departamento;Polanco;2;84;12250.0
Departamento;Centro Histórico;1;28;4725.0
Departamento;San Miguel Chapultepec;2;80;4550.0
Departamento;Condesa;4;188;22750.0
Departamento;Condesa;1;27;4900.0
Departamento;Condesa;3;200;22750.0
Departamento;El Contadero;2;70;4550.0
Tienda/Salón;Barrio Bravo;0;1200;245000.0
Departamento;Ciudad de los Deportes;2;64;3500.0
Departamento;Condesa;2;58;7000.0
Conjunto Comercial/Sala;Centro Histórico;0;275;26250.0
Departamento;Santa Fe;2;87;8750.0
Tienda/Salón;Coyoacán;0;60;42000.0
Cocineta;Condesa;1;22;5950.0
Departamento;Santa Fe;5;555;122500.0
Departamento;Santa Fe;3;212;19250.0
Departamento;Roma;2;100;17500.0
Departamento;Narvarte;2;99;5950.0
Tienda/Salón;Santa Fe;0;150;14000.0
Departamento;Santa Fe;3;196;42000.0
Departamento;Lomas de Chapultepec;4;450;94500.0
Departamento;Coyoacán;2;135;38500.0
Departamento;Narvarte;3;100;8750.0
Departamento;Narvarte;2;90;4200.0
Conjunto Comercial/Sala;Centro Histórico;0;54;2800.0
Departamento;Condesa;3;160;15750.0
Cocineta;Condesa;1;27;7000.0
Departamento;Bosques de las Lomas;2;69;8750.0
Casa de Condominio;Santa Fe;5;320;31500.0
Departamento;Condesa;3;113;14000.0
Departamento;Narvarte;2;80;4550.0
Departamento;Condesa;1;40;5250.0
Departamento;Condesa;4;350;26250.0
Casa;San Gregorio Atlapulco;4;100;4550.0
Departamento;Roma;2;80;10500.0
Casa de Vecindad;El Rosedal;2;35;2625.0
Departamento;Santa Fe;4;181;21000.0
Conjunto Comercial/Sala;Centro Histórico;0;29;1750.0
Departamento;Condesa;3;170;14700.0
Conjunto Comercial/Sala;Santa Fe;0;30;4375.0
Conjunto Comercial/Sala;Centro Histórico;0;38;1750.0
Casa de Vecindad;Las Águilas;1;40;2100.0
